,0
0,0.68383443
1,0.6838345
2,0.68383443
3,0.6838345
4,0.68383455
5,0.68383455
6,0.68383455
7,0.68383455
8,0.6838345
9,0.6838345
10,0.6838345
11,0.6838346
12,0.68383455
13,0.6838345
14,0.6838345
15,0.68383455
16,0.68383455
17,0.6838345
18,0.68383455
19,0.6838346
20,0.6838346
21,0.68383455
22,0.6838345
23,0.6838346
24,0.6838346
25,0.6838345
26,0.68383455
27,0.68383455
28,0.68383455
29,0.6838346
30,0.6838346
31,0.6838346
32,0.68383455
33,0.68383455
34,0.68383455
35,0.6838347
36,0.6838347
37,0.6838347
38,0.6838346
39,0.6838347
40,0.6838346
41,0.6838347
42,0.6838346
43,0.6838347
44,0.6838347
45,0.6838346
46,0.6838346
47,0.68383473
48,0.6838347
49,0.6838347
50,0.6838346
51,0.68383473
52,0.6838347
53,0.6838346
54,0.6838346
55,0.6838347
56,0.6838347
57,0.6838347
58,0.6838347
59,0.6838347
60,0.6838346
61,0.6838346
62,0.6838346
63,0.6838347
64,0.6838347
65,0.6838347
66,0.6838347
67,0.6838347
68,0.68383473
69,0.68383473
70,0.68383473
71,0.6838347
72,0.68383473
73,0.68383473
74,0.68383473
75,0.68383473
76,0.68383473
77,0.68383473
78,0.6838348
79,0.6838347
80,0.6838347
81,0.6838347
82,0.6838347
83,0.6838347
84,0.68383473
85,0.6838347
86,0.6838347
87,0.6838347
88,0.6838347
89,0.6838348
90,0.6838348
91,0.6838348
92,0.68383473
93,0.6838348
94,0.6838348
95,0.68383473
96,0.68383473
97,0.6838348
98,0.6838348
99,0.6838348
100,0.68383473
101,0.68383473
102,0.6838348
103,0.68383485
104,0.68383485
105,0.68383485
106,0.68383485
107,0.68383485
108,0.68383485
109,0.6838348
110,0.68383485
111,0.68383485
112,0.68383485
113,0.6838348
114,0.6838348
115,0.6838348
116,0.68383473
117,0.68383485
118,0.6838348
119,0.68383485
120,0.68383485
121,0.6838348
122,0.6838348
123,0.68383485
124,0.6838348
125,0.68383485
126,0.68383485
127,0.68383485
128,0.68383485
129,0.68383485
130,0.68383485
131,0.68383485
132,0.68383485
133,0.68383485
134,0.6838349
135,0.68383485
136,0.68383485
137,0.68383485
138,0.68383485
139,0.68383485
140,0.68383485
141,0.6838349
142,0.6838349
143,0.68383485
144,0.68383485
145,0.68383485
146,0.68383485
147,0.68383485
148,0.68383485
149,0.6838349
150,0.6838349
151,0.6838349
152,0.6838349
153,0.6838349
154,0.6838349
155,0.68383497
156,0.6838349
157,0.6838349
158,0.6838349
159,0.6838349
160,0.68383485
